time_s,Sheepmount_h,Bothcherby_h,Denton_Holme_h,Building_1_h,Water_mark_3_h,Water_mark_4_h,Water_mark_5_h,Water_mark_6_h,Water_mark_7_h,Bus_depot_h,Substation_h,Pallett_Yard_h,Brown_Bros_h,Water_mark_1_h,Water_mark_2_h,Sheepmount_u,Bothcherby_u,Denton_Holme_u,Building_1_u,Water_mark_3_u,Water_mark_4_u,Water_mark_5_u,Water_mark_6_u,Water_mark_7_u,Bus_depot_u,Substation_u,Pallett_Yard_u,Brown_Bros_u,Water_mark_1_u,Water_mark_2_u,tot_vol
204300,6.2,2.5,1.8,1.6,1.2,2.3,1.1,1.1,1.7,1.0,0.1,0.4,0.7,0.5,0.0,0.7,-0.3,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.4,0.1,-0.1,0.1,0.1,0.0,8571084.4
205200,6.2,2.5,1.7,1.6,1.2,2.3,1.1,1.1,1.7,1.0,0.1,0.4,0.7,0.5,0.0,0.7,-0.3,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.4,0.1,-0.1,0.1,0.1,0.0,8496903.9
206100,6.1,2.5,1.7,1.6,1.2,2.3,1.1,1.1,1.7,1.0,0.1,0.3,0.7,0.5,0.0,0.7,-0.3,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.4,0.1,-0.1,0.0,0.1,0.0,8425690.6
207000,6.1,2.5,1.7,1.5,1.2,2.3,1.1,1.1,1.7,1.0,0.0,0.3,0.7,0.5,0.0,0.7,-0.3,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.4,0.1,-0.1,0.0,0.1,0.0,8357471.9
207900,6.1,2.5,1.7,1.5,1.2,2.3,1.0,1.1,1.7,0.9,0.0,0.3,0.7,0.5,0.0,0.7,-0.3,-0.3,0.0,0.1,0.2,0.2,0.1,0.1,0.3,0.1,-0.1,0.0,0.1,0.0,8292046.9
208800,6.1,2.5,1.6,1.5,1.2,2.3,1.0,1.1,1.7,0.9,0.0,0.3,0.6,0.4,0.0,0.7,-0.3,-0.3,0.0,0.1,0.2,0.2,0.1,0.1,0.3,0.1,-0.1,0.0,0.1,0.0,8229189.8
209700,6.1,2.5,1.6,1.5,1.1,2.2,1.0,1.1,1.6,0.9,0.0,0.3,0.6,0.4,0.0,0.7,-0.3,-0.3,0.0,0.1,0.2,0.2,0.1,0.1,0.3,0.1,-0.1,0.0,0.1,0.0,8168865.6
210600,6.0,2.5,1.6,1.4,1.1,2.2,1.0,1.0,1.6,0.9,0.0,0.3,0.6,0.4,0.0,0.7,-0.3,-0.3,0.0,0.1,0.2,0.2,0.1,0.1,0.3,0.1,-0.1,0.0,0.1,0.0,8111012.5
211500,6.0,2.4,1.6,1.4,1.1,2.2,1.0,1.0,1.6,0.8,0.0,0.3,0.6,0.4,0.0,0.6,-0.3,-0.4,0.0,0.1,0.2,0.2,0.1,0.1,0.3,0.1,-0.1,0.0,0.1,0.0,8055285.9
212400,6.0,2.4,1.6,1.4,1.1,2.2,1.0,1.0,1.6,0.8,0.0,0.2,0.6,0.4,0.0,0.6,-0.2,-0.4,0.0,0.1,0.2,0.2,0.1,0.1,0.3,0.1,-0.1,0.0,0.1,0.0,8001750.0
213300,6.0,2.4,1.6,1.4,1.1,2.2,0.9,1.0,1.6,0.8,0.0,0.2,0.6,0.4,0.0,0.6,-0.2,-0.4,0.0,0.1,0.2,0.2,0.1,0.1,0.3,0.1,-0.1,0.0,0.1,0.0,7950296.1
214200,6.0,2.4,1.5,1.4,1.1,2.2,0.9,1.0,1.6,0.8,0.0,0.2,0.5,0.4,0.0,0.6,-0.2,-0.4,0.0,0.1,0.2,0.2,0.1,0.1,0.3,0.1,-0.1,0.0,0.1,0.0,7900628.1
215100,6.0,2.4,1.5,1.4,1.1,2.2,0.9,1.0,1.6,0.8,0.0,0.2,0.5,0.4,0.0,0.6,-0.2,-0.4,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.1,0.0,0.1,0.0,7852718.0
216000,5.9,2.4,1.5,1.4,1.1,2.2,0.9,1.0,1.6,0.8,0.0,0.2,0.5,0.3,0.0,0.6,-0.2,-0.4,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.1,0.0,0.0,0.0,7806590.6
216900,5.9,2.4,1.5,1.4,1.1,2.1,0.9,1.0,1.5,0.7,0.0,0.2,0.5,0.3,0.0,0.6,-0.2,-0.4,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.1,0.0,0.0,0.0,7762168.8
217800,5.9,2.4,1.5,1.4,1.1,2.1,0.9,1.0,1.5,0.7,0.0,0.2,0.5,0.3,0.0,0.6,-0.2,-0.4,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.1,0.0,0.0,0.0,7719214.1
218700,5.9,2.4,1.5,1.4,1.1,2.1,0.9,1.0,1.5,0.7,0.0,0.1,0.5,0.3,0.0,0.6,-0.2,-0.4,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.1,0.0,0.0,0.0,7677592.2
219600,5.9,2.4,1.5,1.4,1.0,2.1,0.8,1.0,1.5,0.7,0.0,0.1,0.5,0.3,0.0,0.6,-0.2,-0.4,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.1,0.0,0.0,0.0,7637380.5
220500,5.9,2.4,1.5,1.4,1.0,2.1,0.8,1.0,1.5,0.7,0.0,0.1,0.5,0.3,0.0,0.6,-0.2,-0.4,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.0,-0.1,0.0,0.0,0.0,7598681.2
221400,5.9,2.4,1.4,1.4,1.0,2.1,0.8,1.0,1.5,0.7,0.0,0.1,0.5,0.3,0.0,0.6,-0.2,-0.4,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.0,-0.1,0.0,0.0,0.0,7561261.7
222300,5.8,2.4,1.4,1.5,1.0,2.1,0.8,1.0,1.5,0.7,0.0,0.1,0.4,0.3,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.0,-0.1,0.0,0.0,0.0,7525003.1
223200,5.8,2.4,1.4,1.5,1.0,2.1,0.8,1.0,1.5,0.7,0.0,0.1,0.4,0.2,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.0,-0.1,0.0,0.0,0.0,7489903.1
224100,5.8,2.4,1.4,1.5,1.0,2.1,0.8,0.9,1.5,0.7,0.0,0.1,0.4,0.2,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.0,-0.1,0.0,0.0,0.0,7455948.4
225000,5.8,2.4,1.4,1.5,1.0,2.1,0.8,0.9,1.5,0.6,0.0,0.1,0.4,0.2,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,0.0,7423146.1
225900,5.8,2.4,1.3,1.5,1.0,2.1,0.8,0.9,1.5,0.6,0.0,0.1,0.4,0.2,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,0.0,7391468.8
226800,5.8,2.4,1.3,1.5,1.0,2.0,0.8,0.9,1.5,0.6,0.0,0.1,0.4,0.2,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,0.0,7360925.8
227700,5.8,2.4,1.3,1.5,1.0,2.0,0.8,0.9,1.4,0.6,0.0,0.0,0.4,0.2,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,0.0,7331360.2
228600,5.8,2.4,1.3,1.5,1.0,2.0,0.8,0.9,1.4,0.6,0.0,0.0,0.4,0.2,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,7302692.2
229500,5.8,2.4,1.3,1.5,1.0,2.0,0.7,0.9,1.4,0.6,0.0,0.0,0.4,0.2,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,7275065.6
230400,5.7,2.4,1.3,1.5,1.0,2.0,0.7,0.9,1.4,0.6,0.0,0.0,0.4,0.2,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,7248462.5
231300,5.7,2.4,1.3,1.5,1.0,2.0,0.7,0.9,1.4,0.6,0.0,0.0,0.4,0.2,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,7222817.2
232200,5.7,2.4,1.2,1.5,1.0,2.0,0.7,0.9,1.4,0.6,0.0,0.0,0.4,0.2,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,7198148.4
233100,5.7,2.4,1.2,1.5,1.0,2.0,0.7,0.9,1.4,0.5,0.0,0.0,0.4,0.1,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,7174394.5
234000,5.7,2.4,1.2,1.5,1.0,2.0,0.7,0.9,1.4,0.5,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,7151510.9
234900,5.7,2.4,1.2,1.5,0.9,2.0,0.7,0.9,1.4,0.5,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.4,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,7129445.3
235800,5.7,2.4,1.2,1.5,0.9,2.0,0.7,0.9,1.4,0.5,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.5,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,7108082.0
236700,5.7,2.4,1.2,1.5,0.9,2.0,0.7,0.9,1.4,0.5,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.5,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,7087494.5
237600,5.7,2.4,1.2,1.5,0.9,2.0,0.7,0.9,1.4,0.5,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.5,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,7067804.7
238500,5.7,2.4,1.2,1.5,0.9,2.0,0.7,0.9,1.4,0.5,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.5,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,7048976.6
239400,5.7,2.4,1.2,1.5,0.9,2.0,0.7,0.9,1.4,0.5,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.5,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.0,0.1,0.0,0.0,7030954.7
240300,5.7,2.4,1.2,1.5,0.9,2.0,0.7,0.9,1.4,0.5,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.5,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.0,0.1,0.0,0.0,7013694.5
241200,5.7,2.4,1.2,1.5,0.9,2.0,0.7,0.9,1.4,0.5,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.5,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.0,0.1,0.0,0.0,6997096.1
242100,5.7,2.4,1.1,1.5,0.9,2.0,0.7,0.9,1.4,0.5,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.5,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.0,0.1,0.0,0.0,6981208.6
243000,5.7,2.4,1.1,1.5,0.9,2.0,0.7,0.9,1.4,0.4,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.5,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,6966034.4
243900,5.6,2.4,1.1,1.5,0.9,2.0,0.7,0.9,1.4,0.4,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.5,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,6951542.2
244800,5.6,2.4,1.1,1.5,0.9,1.9,0.6,0.9,1.4,0.4,0.0,0.0,0.3,0.1,0.0,0.6,-0.2,-0.5,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6937736.7
